Expenditure_Date,Payee_Name,Payee_State,Payee_Type,Amount,CF_ID,Committee_Name,Expense_Category,Expense_Purpose,Filing_Period
9/26/2011,Dennis Phifer,DE,Business/Group/Organization,34.95,1002386,Clark 4 NCC,In-Kind,Data Conversion,2010 Annual
12/29/2011,Teresa R. Reily,DE,Business/Group/Organization,125,1002386,Clark 4 NCC,In-Kind,Data Conversion,2010 Annual
6/17/2011,Red Robin,NJ,Business/Group/Organization,600,1002386,Clark 4 NCC,In-Kind,Data Conversion,2010 Annual
6/24/2011,New Castle County Chamber of Commerce PAC,DE,Business/Group/Organization,600,1002386,Clark 4 NCC,In-Kind,Data Conversion,2010 Annual
5/26/2011,Delawareans for Economic Growth PAC,DE,Business/Group/Organization,150,1002386,Clark 4 NCC,In-Kind,Data Conversion,2010 Annual
5/27/2011,Delawareans for Economic Growth PAC,DE,Business/Group/Organization,220,1002386,Clark 4 NCC,In-Kind,Data Conversion,2010 Annual
10/31/2011,Sign-A-Rama,DE,Business/Group/Organization,547.45,1002565,Gregory for Wilmington,Media,Data Conversion,2011 Annual
11/15/2011,Sign-A-Rama,DE,Business/Group/Organization,274.45,1002565,Gregory for Wilmington,Media,Data Conversion,2011 Annual
3/22/2011,Committee to elect Rebecka Walker,DE,Business/Group/Organization,100,2000621,Carpenters Union 2012 Political Action Committee,Other Expenses,Data Conversion,2011 Annual
3/22/2011,Committee to elect Quinn Johnson,DE,Business/Group/Organization,100,2000621,Carpenters Union 2012 Political Action Committee,Other Expenses,Data Conversion,2011 Annual
4/19/2011,Nutter For Mayor,PA,Business/Group/Organization,5000,2000621,Carpenters Union 2012 Political Action Committee,Other Expenses,Data Conversion,2011 Annual
4/27/2011,Delaware Building Trades,DE,Business/Group/Organization,100,2000621,Carpenters Union 2012 Political Action Committee,Other Expenses,Data Conversion,2011 Annual
8/18/2011,The Cedarstream Co.,GA,Business/Group/Organization,3228.54,2000621,Carpenters Union 2012 Political Action Committee,Other Expenses,Data Conversion,2011 Annual
1/5/2011,Dem Party,DE,Business/Group/Organization,23.05,1000417,People for Sheldon,In-Kind,Data Conversion,2011 8 Day Special
1/5/2011,Dem Party,DE,Business/Group/Organization,2000,1000417,People for Sheldon,In-Kind,Data Conversion,2011 8 Day Special
1/5/2011,Timothy Sheldon,DE,Business/Group/Organization,979.41,1000417,People for Sheldon,Other Expenses,Data Conversion,2011 8 Day Special
1/5/2011,Timothy Sheldon,DE,Business/Group/Organization,979.41,1000417,People for Sheldon,Other Expenses,Data Conversion,2010 8 Day General
1/6/2011,Stephanie Rizzo,DE,Business/Group/Organization,27.18,1000417,People for Sheldon,Other Expenses,Data Conversion,2010 8 Day General
1/6/2011,Burning Bush Enterprise,DE,Business/Group/Organization,1260,1000417,People for Sheldon,Fund Raiser,Data Conversion,2010 8 Day General
1/7/2011,Gate House Media,De,Business/Group/Organization,54.25,1002250,Kilpatrick Campaign Committee,Media,Data Conversion,2010 Annual
1/6/2011,Hadassah,DE,Business/Group/Organization,41.5,1002250,Kilpatrick Campaign Committee,Media,Data Conversion,2010 Annual
2/19/2011,IAAD,DE,Business/Group/Organization,50,1002250,Kilpatrick Campaign Committee,Media,Data Conversion,2010 Annual
4/30/2011,NAWIC,DE,Business/Group/Organization,40,1002250,Kilpatrick Campaign Committee,Media,Data Conversion,2010 Annual
5/1/2011,Newark Rotary,DE,Business/Group/Organization,250,1002250,Kilpatrick Campaign Committee,Media,Data Conversion,2010 Annual
5/18/2011,Wilmington  Christian School,DE,Business/Group/Organization,100,1002250,Kilpatrick Campaign Committee,Media,Data Conversion,2010 Annual
6/15/2011,Gatehouse Media,DE,Business/Group/Organization,108.42,1002250,Kilpatrick Campaign Committee,Media,Data Conversion,2010 Annual
8/10/2011,United Way,DE,Business/Group/Organization,150,1002250,Kilpatrick Campaign Committee,Media,Data Conversion,2010 Annual
12/16/2011,Independant Newspaper,DE,Business/Group/Organization,125,1000090,Committee To Elect Brooks Banta,Media,Data Conversion,2010 Annual
7/7/2011,Comm. to Elect Bryan Bushweller,DE,Business/Group/Organization,150,1000090,Committee To Elect Brooks Banta,Other Expenses,Data Conversion,2010 Annual
3/26/2011,Friends of Darryl Scott,DE,Business/Group/Organization,100,1000090,Committee To Elect Brooks Banta,Other Expenses,Data Conversion,2010 Annual
1/2/2011,GateHouse Media,DE,Business/Group/Organization,130.2,1000090,Committee To Elect Brooks Banta,Media,Data Conversion,2010 Annual
3/26/2011,Friends of Brad Bennett,DE,Business/Group/Organization,100,1000090,Committee To Elect Brooks Banta,Other Expenses,Data Conversion,2010 Annual
10/8/2011,Monster Mash Marathon,DE,Business/Group/Organization,100,1000090,Committee To Elect Brooks Banta,Media,Data Conversion,2010 Annual
11/9/2011,U.S. Post Office,DE,Business/Group/Organization,176,1000090,Committee To Elect Brooks Banta,Postage,Data Conversion,2010 Annual
11/25/2011,Markell for DE,de,Business/Group/Organization,100,1000090,Committee To Elect Brooks Banta,Other Expenses,Data Conversion,2010 Annual
8/1/2011,mobile adz,DE,Business/Group/Organization,120,2002143,35th Representative District Conservative Committee,Media,Data Conversion,2010 Annual
9/24/2011,karen gibeson,,Business/Group/Organization,1750,2002143,35th Representative District Conservative Committee,Fund Raiser,Data Conversion,2010 Annual
9/24/2011,marilyn's catering,DE,Business/Group/Organization,1675,2002143,35th Representative District Conservative Committee,Fund Raiser,Data Conversion,2010 Annual
9/26/2011,dover rental,de,Business/Group/Organization,511.06,2002143,35th Representative District Conservative Committee,Field Expenses ,Data Conversion,2010 Annual
9/26/2011,mobile adz,de,Business/Group/Organization,118.78,2002143,35th Representative District Conservative Committee,Media,Data Conversion,2010 Annual
11/13/2011,cindy green    ,DE,Business/Group/Organization,246.44,2002143,35th Representative District Conservative Committee,Field Expenses ,Data Conversion,2010 Annual
11/13/2011,joelle seely,DE,Business/Group/Organization,184.86,2002143,35th Representative District Conservative Committee,Field Expenses ,Data Conversion,2010 Annual
11/13/2011,sussex county gop,DE,Business/Group/Organization,5298,2002143,35th Representative District Conservative Committee,Other Expenses,Data Conversion,2010 Annual
1/24/2011,Independent Newspapers DSN,DE,Business/Group/Organization,35,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
1/26/2011,Independent Newspapers DSN,DE,Business/Group/Organization,39,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
2/7/2011,GoDaddy.com  Inc.,AZ,Business/Group/Organization,110.14,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
3/3/2011,Independent Newspapers DSN,DE,Business/Group/Organization,35,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
3/9/2011,Staples,DE,Business/Group/Organization,35.49,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2010 Annual
3/14/2011,Sussex Co. Democratic Committee,DE,Business/Group/Organization,80,1001596,Friends of Darryl Scott,Fund Raiser,Data Conversion,2010 Annual
3/30/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,39,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
2/21/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,39,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
4/6/2011,USPS,DE,Business/Group/Organization,280,1001596,Friends of Darryl Scott,Postage,Data Conversion,2010 Annual
3/22/2011,Fraizer's,DE,Business/Group/Organization,411.5,1001596,Friends of Darryl Scott,Fund Raiser,Data Conversion,2010 Annual
3/22/2011,Dover Little League,DE,Business/Group/Organization,109,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
3/24/2011,Sussex Co. Womens' Dem Club,DE,Business/Group/Organization,50,1001596,Friends of Darryl Scott,Fund Raiser,Data Conversion,2010 Annual
4/9/2011,AKA Sorority Debutante Cotillian,DE,Business/Group/Organization,50,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
4/15/2011,Delaware Democratic Party,DE,Business/Group/Organization,150,1001596,Friends of Darryl Scott,Other Expenses,Data Conversion,2010 Annual
4/23/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,39,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
5/16/2011,Tuskegee Airmen  Inc.,DE,Business/Group/Organization,80,1001596,Friends of Darryl Scott,Other Expenses,Data Conversion,2010 Annual
5/20/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,99,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
5/20/2011,Delaware Community Foundation,DE,Business/Group/Organization,100,1001596,Friends of Darryl Scott,Other Expenses,Data Conversion,2010 Annual
5/24/2011,Debra L. Sipple Memorial,DE,Business/Group/Organization,100,1001596,Friends of Darryl Scott,Other Expenses,Data Conversion,2010 Annual
5/28/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,39,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
7/5/2011,Fourth of July Celebration Committee,DE,Business/Group/Organization,100,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
6/28/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,39,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
6/28/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,55,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
6/6/2011,Achievers Program,DE,Business/Group/Organization,60,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
7/23/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,39,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
7/23/2011,DE Vitiligo Support & Awareness Group,DE,Business/Group/Organization,50,1001596,Friends of Darryl Scott,Fund Raiser,Data Conversion,2010 Annual
8/10/2011,Staples ,DE,Business/Group/Organization,92.98,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2010 Annual
8/19/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,35,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
7/16/2011,Building Trades Council,DE,Business/Group/Organization,73,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
8/23/2011,USPS Dover,DE,Business/Group/Organization,292,1001596,Friends of Darryl Scott,Postage,Data Conversion,2010 Annual
8/14/2011,Tidewater Utilities (Can-Do Playground),DE,Business/Group/Organization,250,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
8/31/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,39,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
9/2/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,35,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
9/3/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,35,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
9/3/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,35,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
9/7/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,219,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
9/22/2011,USPS Wilmington,DE,Business/Group/Organization,330,1001596,Friends of Darryl Scott,Postage,Data Conversion,2010 Annual
9/22/2011,BCD Direct Mail Systems,DE,Business/Group/Organization,390,1001596,Friends of Darryl Scott,Postage,Data Conversion,2010 Annual
9/24/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,39,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
9/30/2011,Farley Printing Co.,DE,Business/Group/Organization,595,1001596,Friends of Darryl Scott,Printing and Campaign Materials ,Data Conversion,2010 Annual
10/4/2011,DHS Football Boosters,DE,Business/Group/Organization,265,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
10/12/2011,Timothy's on Riverfront,DE,Business/Group/Organization,655.1,1001596,Friends of Darryl Scott,Fund Raiser,Data Conversion,2010 Annual
10/24/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,39,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
11/10/2011,The Picture People,DE,Business/Group/Organization,75,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
11/12/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,35,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
11/17/2011,GoDaddy.com  Inc,AZ,Business/Group/Organization,4.99,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
11/25/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,39,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
12/7/2011,Staples,DE,Business/Group/Organization,92.97,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
12/20/2011,Constant Contact,MA,Business/Group/Organization,20,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
12/23/2011,Independent Newspapers (DSN),DE,Business/Group/Organization,39,1001596,Friends of Darryl Scott,Media,Data Conversion,2010 Annual
1/5/2011,Chris Russell Consulting LLC,NJ,Business/Group/Organization,3145,1002303,Saindon for Delaware,Media,Data Conversion,2009 Annual
1/13/2011,Cate House Media Del Holding ,DE,Business/Group/Organization,268.1,1001763,Friends of Quinn Johnson,Media,Data Conversion,2010 Annual
1/18/2011,Joanne Ersberger ,DE,Business/Group/Organization,56,1001763,Friends of Quinn Johnson,Postage,Data Conversion,2010 Annual
1/26/2011,Joanne Ersberger ,DE,Business/Group/Organization,112,1001763,Friends of Quinn Johnson,Postage,Data Conversion,2010 Annual
3/28/2011,Uno Chicago Grill  Fundraiser ,DE,Business/Group/Organization,267,1001763,Friends of Quinn Johnson,Field Expenses ,Data Conversion,2010 Annual
6/14/2011,Information Technology Advisory Group  Inc ,DE,Business/Group/Organization,127.5,1001763,Friends of Quinn Johnson,Field Expenses ,Data Conversion,2010 Annual
7/22/2011,MHS All Sport Booster ,DE,Business/Group/Organization,100,1001763,Friends of Quinn Johnson,Media,Data Conversion,2010 Annual
8/10/2011,Delaware 4-H Foundation ,DE,Business/Group/Organization,200,1001763,Friends of Quinn Johnson,Media,Data Conversion,2010 Annual
8/24/2011,Jewish Family Services ,DE,Business/Group/Organization,50,1001763,Friends of Quinn Johnson,Media,Data Conversion,2010 Annual
8/24/2011,United Way of Delaware ,DE,Business/Group/Organization,150,1001763,Friends of Quinn Johnson,Media,Data Conversion,2010 Annual
9/9/2011,Foundation for Appoquinimink School ,DE,Business/Group/Organization,250,1001763,Friends of Quinn Johnson,Media,Data Conversion,2010 Annual
10/19/2011,Tender Loving Care ,DE,Business/Group/Organization,58,1001763,Friends of Quinn Johnson,Postage,Data Conversion,2010 Annual
1/12/2011,Community Bank - January 2011,DE,Business/Group/Organization,10,1000316,Committee to Elect John Atkins,Postage,Data Conversion,2010 Annual
2/12/2011,Community Bank - February 2011,DE,Business/Group/Organization,10,1000316,Committee to Elect John Atkins,Postage,Data Conversion,2010 Annual
3/12/2011,Community Bank - March 2011,DE,Business/Group/Organization,10,1000316,Committee to Elect John Atkins,Postage,Data Conversion,2010 Annual
4/20/2011,Check # 1165 - Top End Design,DE,Business/Group/Organization,220,1000316,Committee to Elect John Atkins,Media,Data Conversion,2010 Annual
4/12/2011,Community Bank - Apirl 2011,DE,Business/Group/Organization,10,1000316,Committee to Elect John Atkins,Postage,Data Conversion,2010 Annual
5/12/2011,Community Bank - May 2011,DE,Business/Group/Organization,10,1000316,Committee to Elect John Atkins,Postage,Data Conversion,2010 Annual
5/23/2011,Community Bank - June  2011,DE,Business/Group/Organization,37,1000316,Committee to Elect John Atkins,Postage,Data Conversion,2010 Annual
6/12/2011,Community Bank - June  2011,DE,Business/Group/Organization,10,1000316,Committee to Elect John Atkins,Postage,Data Conversion,2010 Annual
6/22/2011,Check 1167 - 41st Democratic Club,DE,Business/Group/Organization,101.94,1000316,Committee to Elect John Atkins,Fund Raiser,Data Conversion,2010 Annual
6/22/2011,Check #1168 - Elizabeth Donaway,DE,Business/Group/Organization,40,1000316,Committee to Elect John Atkins,Field Expenses ,Data Conversion,2010 Annual
6/22/2011,Check #1169 - American Legion Post #28,DE,Business/Group/Organization,100,1000316,Committee to Elect John Atkins,Media,Data Conversion,2010 Annual
6/2/2011,Check #1166 - Frazier's Restaurant,DE,Business/Group/Organization,895,1000316,Committee to Elect John Atkins,Field Expenses ,Data Conversion,2010 Annual
8/11/2011,Check #1170 - Millsboro Cruizers,DE,Business/Group/Organization,100,1000316,Committee to Elect John Atkins,Media,Data Conversion,2010 Annual
8/21/2011,Check #1171 - Indian River Vol. Fire Co.  Inc. ,DE,Business/Group/Organization,75,1000316,Committee to Elect John Atkins,Media,Data Conversion,2010 Annual
9/1/2011,Check #1172 - Sussex Central Cheerleading,DE,Business/Group/Organization,50,1000316,Committee to Elect John Atkins,Media,Data Conversion,2010 Annual
9/16/2011,Check #1173 - Sussex Central Football Boosters,DE,Business/Group/Organization,120,1000316,Committee to Elect John Atkins,Media,Data Conversion,2010 Annual
9/16/2011,Check #1174 - Dave's Custom Silkscreening,DE,Business/Group/Organization,1104.25,1000316,Committee to Elect John Atkins,Media,Data Conversion,2010 Annual
9/26/2011,Check #1175 - Delaware 4-H Foundation,DE,Business/Group/Organization,100,1000316,Committee to Elect John Atkins,Media,Data Conversion,2010 Annual
10/4/2011,Community Bank - October  2011,DE,Business/Group/Organization,10,1000316,Committee to Elect John Atkins,Postage,Data Conversion,2010 Annual
10/4/2011,Community Bank - October  2011,DE,Business/Group/Organization,37,1000316,Committee to Elect John Atkins,Postage,Data Conversion,2010 Annual
10/4/2011,Check #1176 - United States Postal Services,DE,Business/Group/Organization,42,1000316,Committee to Elect John Atkins,Postage,Data Conversion,2010 Annual
10/4/2011,Check #1177 - Indian River Baseball Boosters,DE,Business/Group/Organization,100,1000316,Committee to Elect John Atkins,Media,Data Conversion,2010 Annual
10/22/2011,Check #1178 - Indian River Vol. Fire Co.  Inc. ,DE,Business/Group/Organization,145,1000316,Committee to Elect John Atkins,Media,Data Conversion,2010 Annual
11/4/2011,Check #1179 - Indian River Band Boosters,DE,Business/Group/Organization,80,1000316,Committee to Elect John Atkins,Media,Data Conversion,2010 Annual
11/12/2011,Community Bank - November  2011,DE,Business/Group/Organization,10,1000316,Committee to Elect John Atkins,Postage,Data Conversion,2010 Annual
12/12/2011,Community Bank - Decemver  2011,DE,Business/Group/Organization,10,1000316,Committee to Elect John Atkins,Postage,Data Conversion,2010 Annual
3/16/2011,Windswept,DE,Business/Group/Organization,194.52,1002403,Friends of David Anderson,Media,Data Conversion,2010 Annual
3/19/2011,Modern Maturity Center,DE,Business/Group/Organization,166,1002403,Friends of David Anderson,Media,Data Conversion,2010 Annual
3/14/2011,Windswept,DE,Business/Group/Organization,379.19,1002403,Friends of David Anderson,Media,Data Conversion,2010 Annual
2/9/2011,Windswept,DE,Business/Group/Organization,160.45,1002403,Friends of David Anderson,Media,Data Conversion,2010 Annual
2/11/2011,Windswept,DE,Business/Group/Organization,141.95,1002403,Friends of David Anderson,Media,Data Conversion,2010 Annual
3/17/2011, Campaign Secrets Websites LLC,DE,Business/Group/Organization,104,1002403,Friends of David Anderson,Media,Data Conversion,2010 Annual
2/11/2011,Dover Post Printing Company ,De,Business/Group/Organization,438,1002388,Hutchison for Council,Printing and Campaign Materials ,Data Conversion,2010 Annual
2/15/2011,Michael Mullen,De,Business/Group/Organization,201.25,1002388,Hutchison for Council,Media,Data Conversion,2010 Annual
3/7/2011,Always Advertising  Inc,DE,Business/Group/Organization,1083.58,1002388,Hutchison for Council,Media,Data Conversion,2010 Annual
2/24/2011,TRAVIS BOWERS,DE,Business/Group/Organization,300,1000227,Friends Of Holly Malone,Media,Data Conversion,2010 Annual
3/11/2011,TRAVIS BOWERS,DE,Business/Group/Organization,310,1000227,Friends Of Holly Malone,Media,Data Conversion,2010 Annual
1/26/2011,GRAPHICS UNLIMITED,DE,Business/Group/Organization,120,1000227,Friends Of Holly Malone,Media,Data Conversion,2010 Annual
2/2/2011,VISTA PRINT,DE,Business/Group/Organization,216.65,1000227,Friends Of Holly Malone,Media,Data Conversion,2010 Annual
11/11/2011,Paychex,PA,Business/Group/Organization,52,2002498,Delaware First PAC LLC,Salaries and Other compensation,Data Conversion,2010 Annual
5/3/2011,Crumbs Catering,DE,Business/Group/Organization,100,2002498,Delaware First PAC LLC,Fund Raiser,Data Conversion,2010 Annual
4/7/2011,Paychex,PA,Business/Group/Organization,5000,2002498,Delaware First PAC LLC,Salaries and Other compensation,Data Conversion,2010 Annual
4/11/2011,Crumbs Catering,DE,Business/Group/Organization,190,2002498,Delaware First PAC LLC,Fund Raiser,Data Conversion,2010 Annual
